age,education,education_num,marital_status,race,sex,income_over_50k
34,Some-college,10,Married,White,Male,TRUE
39,HS-grad,9,Married,White,Male,FALSE
25,9th,5,Married,White,Male,FALSE
18,11th,7,Never-married,White,Male,FALSE
65,Bachelors,13,Never-married,White,Male,FALSE
49,Bachelors,13,Never-married,White,Female,FALSE
64,10th,6,Married,Black,Male,FALSE
68,Bachelors,13,Married,White,Male,TRUE
56,Some-college,10,Divorced,White,Female,FALSE
35,Bachelors,13,Married,White,Male,TRUE
50,HS-grad,9,Never-married,Black,Female,FALSE
45,HS-grad,9,Divorced,White,Female,FALSE
43,Bachelors,13,Married,White,Male,FALSE
39,Some-college,10,Separated,Black,Female,FALSE
45,Bachelors,13,Married,White,Male,TRUE
20,Some-college,10,Never-married,White,Female,FALSE
36,Assoc-acdm,12,Never-married,White,Female,FALSE
26,Some-college,10,Never-married,White,Female,FALSE
36,Bachelors,13,Never-married,White,Female,FALSE
47,Bachelors,13,Never-married,White,Male,FALSE
53,Some-college,10,Widowed,White,Female,FALSE
44,5th-6th,3,Married,White,Male,FALSE
25,HS-grad,9,Never-married,White,Male,FALSE
35,5th-6th,3,Never-married,White,Male,FALSE
34,Assoc-acdm,12,Divorced,White,Female,FALSE
42,Some-college,10,Married,White,Male,FALSE
47,HS-grad,9,Divorced,White,Female,FALSE
23,HS-grad,9,Never-married,White,Male,FALSE
56,HS-grad,9,Divorced,White,Female,FALSE
38,HS-grad,9,Married,White,Male,FALSE
46,Assoc-voc,11,Married,White,Male,TRUE
47,Assoc-acdm,12,Separated,White,Female,FALSE
42,HS-grad,9,Married,White,Male,FALSE
48,HS-grad,9,Married,White,Male,FALSE
27,HS-grad,9,Never-married,White,Female,FALSE
40,Assoc-voc,11,Married,White,Female,FALSE
75,Assoc-voc,11,Widowed,White,Female,FALSE
39,Bachelors,13,Married,White,Male,TRUE
46,Assoc-acdm,12,Divorced,White,Female,FALSE
51,HS-grad,9,Widowed,Black,Female,FALSE
34,HS-grad,9,Divorced,White,Male,FALSE
23,Some-college,10,Married,White,Male,FALSE
32,Assoc-voc,11,Never-married,White,Male,FALSE
45,Some-college,10,Never-married,White,Male,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
36,HS-grad,9,Married,White,Male,FALSE
40,10th,6,Married,White,Male,FALSE
20,10th,6,Divorced,White,Female,FALSE
68,9th,5,Divorced,Black,Male,FALSE
40,Bachelors,13,Married,White,Male,TRUE
20,Some-college,10,Never-married,White,Female,FALSE
48,Masters,14,Divorced,White,Female,TRUE
27,Bachelors,13,Never-married,White,Male,FALSE
57,Assoc-voc,11,Never-married,White,Male,FALSE
54,HS-grad,9,Married,White,Male,TRUE
47,HS-grad,9,Divorced,White,Female,FALSE
30,Some-college,10,Married,White,Male,FALSE
17,11th,7,Never-married,White,Male,FALSE
35,Some-college,10,Married,Other,Male,TRUE
56,12th,8,Never-married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Male,FALSE
38,Bachelors,13,Married,White,Male,FALSE
19,Some-college,10,Never-married,White,Female,FALSE
31,Some-college,10,Never-married,White,Male,FALSE
44,Bachelors,13,Never-married,White,Male,FALSE
41,Some-college,10,Married,White,Male,FALSE
18,11th,7,Never-married,White,Female,FALSE
23,9th,5,Never-married,White,Male,FALSE
37,Some-college,10,Married,Other,Male,FALSE
46,Assoc-voc,11,Divorced,White,Male,FALSE
43,Bachelors,13,Divorced,White,Male,FALSE
31,1st-4th,2,Married,White,Male,FALSE
40,Some-college,10,Divorced,White,Male,TRUE
27,Prof-school,15,Divorced,White,Female,FALSE
64,Some-college,10,Never-married,White,Male,FALSE
31,Assoc-voc,11,Never-married,White,Male,FALSE
48,Masters,14,Married,Black,Male,FALSE
37,Bachelors,13,Married,White,Male,TRUE
28,Some-college,10,Divorced,White,Male,FALSE
42,Some-college,10,Married,White,Male,FALSE
60,7th-8th,4,Married,White,Male,FALSE
17,11th,7,Never-married,White,Female,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
46,10th,6,Divorced,Black,Male,FALSE
18,HS-grad,9,Never-married,White,Female,FALSE
22,HS-grad,9,Never-married,White,Male,FALSE
44,Bachelors,13,Divorced,White,Male,FALSE
36,HS-grad,9,Married,White,Male,FALSE
65,Assoc-voc,11,Divorced,White,Female,FALSE
26,HS-grad,9,Never-married,White,Male,FALSE
21,10th,6,Married,White,Male,FALSE
28,Some-college,10,Never-married,White,Female,FALSE
27,Some-college,10,Never-married,White,Female,FALSE
19,Some-college,10,Never-married,Black,Male,FALSE
40,Some-college,10,Married,White,Male,FALSE
19,HS-grad,9,Never-married,White,Male,FALSE
37,HS-grad,9,Never-married,White,Male,FALSE
33,Some-college,10,Married,Black,Male,TRUE
34,HS-grad,9,Married,White,Male,FALSE
44,Assoc-acdm,12,Never-married,White,Male,FALSE
33,Some-college,10,Divorced,Black,Female,FALSE
19,HS-grad,9,Never-married,White,Female,FALSE
59,Assoc-voc,11,Divorced,White,Female,FALSE
40,HS-grad,9,Divorced,Black,Female,FALSE
35,HS-grad,9,Divorced,White,Female,FALSE
22,Assoc-acdm,12,Never-married,White,Male,FALSE
41,Masters,14,Never-married,White,Female,FALSE
59,Some-college,10,Married,White,Male,TRUE
50,12th,8,Divorced,White,Male,FALSE
21,Assoc-acdm,12,Never-married,White,Female,FALSE
40,HS-grad,9,Married,White,Male,FALSE
22,HS-grad,9,Never-married,White,Male,FALSE
43,5th-6th,3,Separated,White,Female,FALSE
17,11th,7,Never-married,White,Female,FALSE
42,7th-8th,4,Divorced,White,Male,FALSE
37,Some-college,10,Married,Black,Male,TRUE
19,12th,8,Never-married,White,Male,FALSE
43,5th-6th,3,Married,Other,Male,FALSE
46,9th,5,Separated,White,Female,FALSE
18,HS-grad,9,Never-married,White,Female,FALSE
50,Prof-school,15,Married,Other,Male,TRUE
47,7th-8th,4,Married,White,Male,FALSE
33,7th-8th,4,Married,White,Male,FALSE
59,HS-grad,9,Married,White,Male,FALSE
39,HS-grad,9,Married,White,Male,TRUE
29,Some-college,10,Married,White,Male,FALSE
26,Bachelors,13,Widowed,White,Female,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
30,Some-college,10,Never-married,White,Female,FALSE
52,11th,7,Married,White,Male,FALSE
51,Masters,14,Married,White,Male,TRUE
30,Bachelors,13,Never-married,White,Male,TRUE
19,Some-college,10,Never-married,White,Female,FALSE
23,Some-college,10,Never-married,White,Male,FALSE
37,Doctorate,16,Married,White,Male,FALSE
25,Some-college,10,Married,Black,Male,FALSE
30,HS-grad,9,Married,White,Male,FALSE
40,Some-college,10,Divorced,White,Female,FALSE
20,HS-grad,9,Never-married,Other,Male,FALSE
24,Bachelors,13,Never-married,White,Male,FALSE
32,HS-grad,9,Separated,Black,Male,FALSE
35,HS-grad,9,Separated,Black,Female,FALSE
20,HS-grad,9,Never-married,White,Female,FALSE
29,HS-grad,9,Married,White,Male,TRUE
25,HS-grad,9,Never-married,White,Male,FALSE
50,7th-8th,4,Married,White,Male,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
30,HS-grad,9,Divorced,White,Female,FALSE
37,Some-college,10,Married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Male,FALSE
55,7th-8th,4,Married,White,Male,FALSE
61,12th,8,Widowed,White,Female,FALSE
22,HS-grad,9,Married,White,Female,FALSE
23,Assoc-acdm,12,Never-married,White,Male,FALSE
39,Bachelors,13,Divorced,Other,Female,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
52,HS-grad,9,Married,White,Male,TRUE
50,Bachelors,13,Married,White,Male,FALSE
51,Assoc-acdm,12,Divorced,White,Female,FALSE
47,10th,6,Divorced,Other,Female,FALSE
49,9th,5,Divorced,White,Male,FALSE
45,HS-grad,9,Married,White,Male,FALSE
48,Some-college,10,Widowed,Black,Female,FALSE
36,Bachelors,13,Married,White,Male,TRUE
20,Some-college,10,Never-married,Black,Male,FALSE
61,HS-grad,9,Married,White,Male,FALSE
72,Bachelors,13,Divorced,White,Male,FALSE
19,Some-college,10,Never-married,White,Female,FALSE
47,Some-college,10,Divorced,Other,Female,FALSE
24,11th,7,Never-married,White,Female,FALSE
44,Some-college,10,Married,White,Male,FALSE
19,HS-grad,9,Never-married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Male,FALSE
23,HS-grad,9,Never-married,White,Female,FALSE
58,HS-grad,9,Married,White,Male,TRUE
20,12th,8,Never-married,White,Male,FALSE
62,HS-grad,9,Married,White,Male,FALSE
67,Bachelors,13,Married,White,Male,FALSE
37,Assoc-acdm,12,Married,White,Male,TRUE
38,Assoc-voc,11,Separated,White,Female,FALSE
23,HS-grad,9,Divorced,White,Female,FALSE
28,HS-grad,9,Married,White,Female,FALSE
25,HS-grad,9,Divorced,White,Male,FALSE
60,HS-grad,9,Married,White,Male,FALSE
31,HS-grad,9,Married,White,Male,FALSE
29,HS-grad,9,Married,White,Male,FALSE
51,9th,5,Married,White,Male,FALSE
27,HS-grad,9,Married,White,Male,FALSE
18,Some-college,10,Never-married,White,Male,FALSE
34,HS-grad,9,Divorced,White,Female,FALSE
19,Some-college,10,Never-married,White,Female,FALSE
36,HS-grad,9,Married,White,Male,FALSE
35,Bachelors,13,Divorced,White,Female,FALSE
27,HS-grad,9,Married,White,Male,FALSE
25,HS-grad,9,Never-married,White,Female,FALSE
22,Some-college,10,Never-married,White,Male,TRUE
41,Some-college,10,Married,White,Male,TRUE
20,Assoc-acdm,12,Never-married,White,Male,FALSE
52,HS-grad,9,Married,White,Male,FALSE
34,Some-college,10,Separated,Black,Female,FALSE
44,Prof-school,15,Divorced,White,Male,TRUE
50,Masters,14,Divorced,White,Female,TRUE
49,Bachelors,13,Married,White,Male,TRUE
36,Bachelors,13,Never-married,White,Female,FALSE
71,Prof-school,15,Married,White,Male,FALSE
20,HS-grad,9,Never-married,Black,Male,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
59,HS-grad,9,Married,White,Male,TRUE
38,Some-college,10,Divorced,White,Female,FALSE
55,HS-grad,9,Married,White,Male,FALSE
17,9th,5,Never-married,White,Female,FALSE
45,Bachelors,13,Married,White,Male,TRUE
43,HS-grad,9,Divorced,Other,Male,FALSE
19,12th,8,Never-married,White,Male,FALSE
33,HS-grad,9,Divorced,White,Female,FALSE
63,HS-grad,9,Never-married,White,Male,FALSE
34,HS-grad,9,Married,White,Male,FALSE
31,Assoc-acdm,12,Never-married,White,Male,FALSE
21,12th,8,Married,White,Male,FALSE
23,Assoc-voc,11,Never-married,White,Female,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
45,Bachelors,13,Divorced,White,Male,TRUE
59,HS-grad,9,Married,White,Male,FALSE
66,HS-grad,9,Widowed,White,Female,TRUE
29,Some-college,10,Divorced,White,Male,FALSE
32,Bachelors,13,Divorced,Other,Female,FALSE
57,HS-grad,9,Widowed,White,Female,FALSE
57,Masters,14,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,FALSE
56,Assoc-voc,11,Married,Black,Male,TRUE
26,Masters,14,Never-married,White,Female,FALSE
22,Some-college,10,Never-married,White,Female,FALSE
26,Assoc-voc,11,Never-married,White,Male,FALSE
33,Bachelors,13,Married,White,Male,TRUE
36,Assoc-voc,11,Married,White,Male,TRUE
45,Some-college,10,Married,White,Male,TRUE
23,Some-college,10,Never-married,White,Male,FALSE
23,Some-college,10,Never-married,Black,Male,FALSE
35,Bachelors,13,Divorced,White,Male,FALSE
45,HS-grad,9,Divorced,White,Male,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
56,HS-grad,9,Married,White,Male,FALSE
31,HS-grad,9,Never-married,White,Female,FALSE
44,12th,8,Never-married,Black,Male,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Male,FALSE
17,11th,7,Never-married,Black,Female,FALSE
44,HS-grad,9,Married,White,Male,TRUE
19,Some-college,10,Never-married,White,Female,FALSE
71,HS-grad,9,Widowed,White,Male,FALSE
23,Some-college,10,Never-married,White,Female,FALSE
21,HS-grad,9,Never-married,White,Male,FALSE
29,Masters,14,Married,White,Male,FALSE
33,Some-college,10,Separated,White,Female,FALSE
46,HS-grad,9,Divorced,White,Male,TRUE
21,Some-college,10,Never-married,Black,Female,FALSE
19,HS-grad,9,Never-married,White,Female,FALSE
29,Some-college,10,Married,Black,Female,FALSE
34,Assoc-acdm,12,Never-married,White,Male,FALSE
26,Some-college,10,Never-married,White,Male,FALSE
30,Bachelors,13,Never-married,White,Female,FALSE
34,Some-college,10,Never-married,White,Female,FALSE
24,Bachelors,13,Never-married,Other,Male,FALSE
28,HS-grad,9,Never-married,White,Male,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
19,12th,8,Never-married,White,Male,FALSE
24,Some-college,10,Never-married,Other,Male,TRUE
37,Bachelors,13,Married,White,Male,TRUE
24,Bachelors,13,Married,White,Male,FALSE
24,Bachelors,13,Never-married,White,Female,FALSE
40,HS-grad,9,Married,White,Male,TRUE
20,Some-college,10,Never-married,White,Male,FALSE
23,11th,7,Married,White,Male,FALSE
25,Some-college,10,Never-married,Other,Female,FALSE
64,Assoc-acdm,12,Never-married,White,Female,FALSE
28,Some-college,10,Married,White,Female,FALSE
52,Masters,14,Married,Black,Male,TRUE
28,Prof-school,15,Never-married,Black,Male,FALSE
31,Assoc-acdm,12,Married,White,Male,TRUE
77,Bachelors,13,Never-married,White,Female,FALSE
22,HS-grad,9,Never-married,White,Male,FALSE
17,11th,7,Never-married,White,Female,FALSE
38,Bachelors,13,Never-married,White,Male,FALSE
45,11th,7,Divorced,Black,Male,FALSE
25,Some-college,10,Never-married,Black,Female,FALSE
50,HS-grad,9,Married,White,Male,TRUE
53,HS-grad,9,Married,White,Male,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
33,HS-grad,9,Married,White,Male,TRUE
30,Some-college,10,Divorced,White,Male,FALSE
31,HS-grad,9,Married,White,Male,TRUE
39,Some-college,10,Never-married,Black,Male,FALSE
30,Bachelors,13,Never-married,White,Female,FALSE
48,Some-college,10,Separated,White,Female,FALSE
62,Masters,14,Married,White,Female,FALSE
39,HS-grad,9,Married,White,Male,TRUE
45,Masters,14,Married,White,Male,TRUE
32,11th,7,Divorced,White,Female,FALSE
40,Some-college,10,Never-married,White,Female,FALSE
17,10th,6,Never-married,White,Female,FALSE
19,10th,6,Never-married,Black,Male,FALSE
25,HS-grad,9,Married,White,Male,FALSE
42,Some-college,10,Married,White,Male,FALSE
66,Bachelors,13,Married,White,Male,FALSE
63,HS-grad,9,Widowed,White,Male,FALSE
43,7th-8th,4,Married,White,Male,FALSE
26,HS-grad,9,Never-married,White,Male,FALSE
23,HS-grad,9,Married,White,Female,TRUE
39,Prof-school,15,Married,White,Male,TRUE
47,HS-grad,9,Married,White,Male,TRUE
36,HS-grad,9,Never-married,Black,Female,FALSE
35,HS-grad,9,Married,White,Male,FALSE
25,HS-grad,9,Never-married,White,Male,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
46,HS-grad,9,Married,White,Female,FALSE
43,10th,6,Married,Black,Male,FALSE
41,HS-grad,9,Divorced,White,Female,FALSE
50,HS-grad,9,Widowed,White,Female,FALSE
36,11th,7,Separated,White,Female,FALSE
31,HS-grad,9,Separated,White,Female,FALSE
45,7th-8th,4,Married,White,Male,TRUE
50,11th,7,Married,White,Male,TRUE
52,7th-8th,4,Married,White,Female,FALSE
40,Doctorate,16,Married,White,Male,TRUE
64,10th,6,Married,White,Male,TRUE
51,Prof-school,15,Married,White,Male,TRUE
56,Masters,14,Divorced,White,Female,FALSE
35,HS-grad,9,Married,White,Male,FALSE
55,10th,6,Married,White,Male,FALSE
30,HS-grad,9,Never-married,White,Female,FALSE
34,HS-grad,9,Never-married,White,Male,FALSE
36,Assoc-voc,11,Married,White,Female,TRUE
43,HS-grad,9,Married,White,Male,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
30,10th,6,Married,Black,Male,FALSE
33,Assoc-voc,11,Never-married,White,Male,FALSE
32,Assoc-acdm,12,Never-married,White,Male,FALSE
29,Bachelors,13,Never-married,White,Female,FALSE
18,11th,7,Never-married,White,Male,FALSE
20,11th,7,Never-married,White,Female,FALSE
45,Masters,14,Married,White,Male,TRUE
22,Some-college,10,Never-married,White,Male,FALSE
45,Prof-school,15,Married,White,Male,TRUE
41,HS-grad,9,Married,White,Male,FALSE
42,7th-8th,4,Married,White,Female,FALSE
24,Bachelors,13,Never-married,White,Male,FALSE
22,HS-grad,9,Never-married,White,Male,FALSE
28,HS-grad,9,Married,White,Male,TRUE
23,Some-college,10,Never-married,White,Male,FALSE
21,7th-8th,4,Never-married,White,Female,FALSE
23,Bachelors,13,Never-married,Other,Female,FALSE
45,Some-college,10,Divorced,White,Female,FALSE
41,HS-grad,9,Divorced,White,Female,FALSE
49,HS-grad,9,Married,White,Male,TRUE
38,Some-college,10,Never-married,Black,Female,FALSE
37,HS-grad,9,Never-married,White,Male,FALSE
70,Bachelors,13,Widowed,Other,Male,FALSE
28,Bachelors,13,Never-married,White,Female,FALSE
24,Assoc-voc,11,Never-married,Other,Female,FALSE
69,Doctorate,16,Married,White,Male,TRUE
37,HS-grad,9,Never-married,Black,Female,FALSE
28,Bachelors,13,Never-married,White,Female,FALSE
54,Some-college,10,Divorced,White,Female,FALSE
56,HS-grad,9,Widowed,Other,Female,FALSE
27,Bachelors,13,Never-married,Other,Female,FALSE
21,HS-grad,9,Never-married,White,Male,FALSE
29,Assoc-voc,11,Married,White,Male,FALSE
27,7th-8th,4,Never-married,White,Male,FALSE
32,Bachelors,13,Never-married,White,Male,TRUE
31,Some-college,10,Never-married,White,Male,FALSE
55,Doctorate,16,Married,Other,Male,TRUE
48,HS-grad,9,Married,White,Male,FALSE
58,HS-grad,9,Widowed,White,Male,FALSE
23,Some-college,10,Never-married,White,Female,FALSE
28,Some-college,10,Never-married,White,Female,FALSE
49,Some-college,10,Married,White,Male,FALSE
51,HS-grad,9,Married,White,Female,FALSE
23,HS-grad,9,Separated,White,Male,FALSE
40,HS-grad,9,Divorced,Black,Male,FALSE
59,HS-grad,9,Divorced,Other,Male,FALSE
47,Bachelors,13,Divorced,White,Female,FALSE
37,HS-grad,9,Married,White,Male,FALSE
43,Some-college,10,Married,White,Male,FALSE
40,Assoc-voc,11,Married,White,Male,FALSE
48,10th,6,Married,White,Male,TRUE
29,9th,5,Never-married,White,Female,FALSE
48,Some-college,10,Married,White,Male,TRUE
37,Bachelors,13,Never-married,White,Male,FALSE
28,10th,6,Never-married,Black,Female,FALSE
56,5th-6th,3,Married,Black,Male,FALSE
45,HS-grad,9,Divorced,White,Male,FALSE
60,Some-college,10,Married,White,Male,FALSE
53,Masters,14,Married,White,Male,TRUE
37,HS-grad,9,Married,White,Male,FALSE
31,HS-grad,9,Married,White,Male,FALSE
29,Assoc-voc,11,Married,White,Male,TRUE
31,HS-grad,9,Widowed,White,Female,FALSE
39,HS-grad,9,Married,Black,Male,FALSE
31,Bachelors,13,Married,White,Male,TRUE
17,11th,7,Never-married,White,Female,FALSE
19,HS-grad,9,Never-married,White,Female,FALSE
24,Bachelors,13,Never-married,Other,Male,FALSE
34,1st-4th,2,Never-married,White,Female,FALSE
58,Bachelors,13,Never-married,White,Female,FALSE
23,Assoc-voc,11,Never-married,White,Female,FALSE
33,HS-grad,9,Never-married,Black,Female,FALSE
76,HS-grad,9,Widowed,White,Male,FALSE
40,HS-grad,9,Divorced,White,Female,FALSE
28,7th-8th,4,Divorced,White,Female,FALSE
41,Some-college,10,Married,White,Female,FALSE
22,Some-college,10,Never-married,White,Female,FALSE
29,Assoc-voc,11,Married,White,Male,FALSE
26,HS-grad,9,Never-married,White,Male,FALSE
22,HS-grad,9,Never-married,White,Female,FALSE
41,Some-college,10,Never-married,Black,Male,FALSE
29,HS-grad,9,Never-married,Other,Male,FALSE
72,HS-grad,9,Married,White,Male,TRUE
41,Some-college,10,Married,White,Male,FALSE
19,Some-college,10,Never-married,White,Female,FALSE
25,Bachelors,13,Never-married,White,Male,FALSE
24,Bachelors,13,Never-married,White,Male,FALSE
59,9th,5,Married,White,Male,FALSE
17,11th,7,Never-married,White,Male,FALSE
59,Bachelors,13,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,FALSE
29,HS-grad,9,Separated,White,Female,FALSE
43,HS-grad,9,Married,White,Male,FALSE
29,Some-college,10,Never-married,White,Female,FALSE
29,Some-college,10,Divorced,Black,Male,FALSE
32,Some-college,10,Married,White,Male,TRUE
17,10th,6,Never-married,White,Male,FALSE
50,HS-grad,9,Married,White,Male,TRUE
43,Some-college,10,Married,White,Male,FALSE
41,HS-grad,9,Never-married,White,Female,FALSE
32,Bachelors,13,Married,White,Female,TRUE
54,Masters,14,Never-married,White,Female,TRUE
65,HS-grad,9,Married,White,Male,TRUE
18,HS-grad,9,Never-married,Other,Female,FALSE
70,Some-college,10,Married,White,Male,TRUE
53,Masters,14,Married,White,Male,TRUE
